Date;AHCSFin;BRESFin;COMBFin;DBISFin;DICOFin;DOBKFin;ERESFin;GISSFin;GWCSFin;IGRDFin;IHGSFin;IQCDFin;KINSFin;MCCSFin;MERSFin;MPHCFin;MRDSFin;NLCSFin;ORDSFin;QAMCFin;QANCFin;QEASFin;QEWCFin;QFBQFin;QFLSFin;QGIRFin;QGTSFin;QIGDFin;QIIBFin;QIICFin;QIMCFin;QINSFin;QNBKFin;QNNCFin;QOISFin;SALMFin;UDCDFin;VFQSFin;WDAMFin;ZHCDFin;;;;
03/10/2019;-0.021403909;0.037120991;-0.015980672;-0.010098667;0.00;0.023891418;-0.021978907;0.048285241;0.011880368;-0.003724399;0.011049836;0.01343445;0.00;-0.022739487;0.002994512;0.014184635;0.022529113;0.00;-0.009144111;-0.015293416;0.00;0.016339675;-0.013605652;0.023100678;-0.006920443;-0.070127302;0.001152074;0.037314252;-0.00183074;-0.03908135;-0.000232531;-0.009414999;-0.00031741;-0.004639662;-0.01242252;-0.006514681;-0.002390916;0.020339684;0.011127076;0.052460222;;;;
04/10/2019;-0.032990163;0.003426918;-0.00621506;-0.033418343;0.010454458;0.005522467;0.005277057;-0.019836298;0.00;-0.001867414;0.00;0.005529277;-0.019069563;0.000166653;0.01634411;0.007716629;0.020821328;0.009756175;0.00;0.004271685;-0.012651118;-0.003374651;0.006009305;0.024135484;0.000433934;0.070127302;-0.001152074;0.02762355;0.00697214;0.000181143;0.002090836;0.000270234;0.00790518;-0.01420678;-0.026600682;-0.001635323;0.004180358;0.008021433;-0.005548062;0.031082078;;;;
05/10/2019;-0.013758816;0.002628122;0.017550815;0.019302752;0.00796817;-0.00873368;0.047285273;0.013079515;-0.011880368;0.007448824;-0.033522692;-0.017916557;0.02350416;0.02289862;0.013117923;-0.014074828;0.004836769;-0.001943635;0.012709588;-0.015464226;-0.011056266;0.00951954;0.00635233;-0.007806441;0.006486509;-0.005305052;0.006320044;-0.018127385;0.003467925;-0.017541104;-0.002090836;-0.030450851;0.006279455;-0.009478744;0.020331069;-0.001638002;-0.003582093;0.018470182;-0.08325757;0.014787912;;;;
06/10/2019;0.041929693;0.00;0.004644917;-0.004914015;-0.036367644;0.00291971;0.028700634;0.006195458;-0.024692613;-0.001857011;0.00;0.014171234;0.00;-0.000325786;0.003220615;-0.002128415;0.001205546;0.024977283;0.008004617;-0.002600782;0.009318646;-0.003588544;-0.00635233;0.003129893;-0.004319661;-0.088947486;-0.003442344;0.021116923;0.003620211;0.07354165;-0.002561417;0.003059382;0.003125003;0.015592095;-0.019048195;-0.003284075;-0.00179587;-0.019802627;0.014468468;0.021946748;;;;
07/10/2019;-0.009708814;0.013037994;0.006079046;-0.019901154;0.009012761;-0.00291971;-0.028700634;0.00671519;0.01242252;0.00;-0.009788006;0.011194147;-0.025771734;-0.006210185;-0.012228809;0.049195926;-0.030583423;0.033585246;0.000455477;-0.003478264;-0.00873368;0.006168772;0.004347833;-0.0104713;-0.001646376;0.078252197;0.008583744;0.035194248;-0.006261349;-0.007046519;-0.009134623;0.013515583;-0.002421025;0.015660449;0.011472401;-0.006600684;0.004781838;0.005319161;-0.000611434;-0.002452074;;;;
08/10/2019;0.035932009;0.00;-0.006079046;-0.025962262;0.00;0.00;0.003007521;-0.005592856;-0.011922645;-0.011215071;0.00;-0.000928074;0.040049846;0.00;0.005647715;-0.011560822;-0.00623055;0.017281012;0.001819837;-0.008748962;-0.078435812;0.00700262;-0.003259101;-0.008987636;-8.67E-05;-0.004310352;0.014144507;-0.046904335;-0.004804914;-0.043715103;-0.007083855;0.033673215;-0.000782228;-0.015660449;-0.017903291;0.00;0.001191895;-0.025521869;-0.02242073;-0.000446478;;;;
09/10/2019;0.010532572;-0.015929309;-0.009065357;-0.074385711;0.027354883;-0.005865119;-0.025343475;-0.00056101;0.001997005;0.001877935;-0.012869341;0.010069834;-0.020937404;-0.059088916;0.003295961;-0.004799461;-0.01131376;-0.017281012;0.006795043;-0.004403354;-0.086321603;0.002113192;0.00974561;0.00423954;0.000866927;-0.09509422;0.005602256;-0.00060423;0.002985077;0.00;0.030340717;0.01185004;-0.006201205;0.0003125;0.001289491;0.00;-0.002385213;0.002717393;-0.022934971;-0.023495941;;;;
10/10/2019;0.02073807;0.002891315;-0.001231376;-0.005012542;0.015748357;0.001763151;-0.004115232;0.010605737;0.014606028;-0.011320876;-0.016069981;-0.001103651;-0.020248161;-0.001740644;-0.016196003;0.003430535;-0.017857617;-0.008291158;-0.006795043;-0.006197452;0.033729153;-0.00050143;0.017623954;0.012089503;0.005099626;0.007100622;-0.005602256;-0.009107531;0.000993049;-0.100168811;-0.023021596;-0.087487454;-7.87E-05;-0.000156238;-0.018205964;-0.006644543;-0.005988042;0.001355932;-0.008032172;0.022043508;;;;
11/10/2019;-0.008013781;-0.002628122;0.016375778;-0.024301846;-0.023716527;0.001466921;-0.019782009;-0.006126446;-0.004680388;0.00;-0.024945766;-0.00064436;-0.033509779;0.00;-0.016529302;-0.010327114;0.00641439;0.008291158;0.010062836;0.002660755;0.016529302;0.000669823;-0.015471101;-0.001568628;8.62E-05;-0.009478744;-0.001124227;-0.012582643;-0.007472015;0.025367598;-0.008504658;-0.020202707;-0.03184269;-0.007843177;0.002621233;-0.025317808;0.00;-0.002713706;-0.018065427;-0.013620968;;;;
12/10/2019;0.022728251;0.003939598;0.015634714;-0.020226058;0.039220713;-0.014172071;-0.044069463;0.012767312;0.012270093;-0.011450507;0.003454235;-0.00230468;0.027811758;-0.01988277;0.009025811;-0.009037253;-0.012870191;-0.006442728;-0.021491532;0.001769912;-0.008065224;-0.002156001;-0.051293294;-0.013168481;0.001722653;0.010657294;-0.001125493;0.012887567;0.005816385;-0.066222787;0.012964236;0.000291503;-0.009885298;0.021345361;0.020726131;0.00;-0.001201923;0.094568798;-0.003290018;0.029482872;;;;
13/10/2019;-0.016997576;-0.006574646;0.041833416;0.008718451;-0.055350095;-0.003873087;0.016349138;-0.018369567;0.02051973;0.009551171;0.00;-0.003235501;0.023716527;-0.001244777;-0.011027814;-0.001397624;0.017972242;-0.026194201;-0.011560822;-0.005319161;0.008065224;-0.011401858;-0.032205198;0.005815507;-0.00690849;-0.03719685;-0.032039354;0.003044142;-0.005816385;0.014418375;0.00;0.075481056;-0.019063984;-0.016475349;-0.00643089;0.021978907;-0.002408189;0.072694295;-0.028241496;-0.009175898;;;;
14/10/2019;0.022599832;-0.026739561;0.010473684;-0.006968669;0.085655445;-0.024170361;-0.016349138;-0.013574869;-0.032789823;-0.009551171;0.017094433;-0.044493851;0.00445435;-0.003565066;-0.004686985;0.01250885;0.007604599;-0.045572597;-0.041549003;-0.012522525;-0.04184711;-0.008830722;0.026643638;0.003157897;-0.021016535;-0.022250609;0.00;-0.023060207;-0.00233606;-0.001023018;-0.007050558;0.07721126;0.012474174;-0.01914464;0.002577321;-0.010084119;-0.005439723;0.022728251;-0.024014876;-0.001556075;;;;
15/10/2019;-0.016901811;-0.090713714;0.02350416;0.020761991;-0.000746547;0.009132484;0.005479466;0.001706971;-0.015176308;0.011450507;-0.01743932;0.007522458;0.00554018;0.00;0.013201072;0.032611586;-0.002528446;0.045572597;0.00;-0.004510608;-0.025800063;-0.020021053;-0.024308553;-0.001577702;-0.007996489;0.036813973;-0.009345862;-0.019472977;0.002169379;0.00306592;0.013586529;0.006980831;-0.016667052;0.037621992;-0.016872561;-0.003384098;0.001211387;-0.044809334;0.006920443;-0.05158606;;;;
16/10/2019;0.007923075;0.008568526;-0.015607898;-0.005724114;-0.084908897;-0.030771659;-0.072511937;-0.010285805;-0.007296548;0.020658012;-0.032962311;-0.080811643;-0.016713481;0.00;-0.016495082;-0.038151766;-0.020461072;-0.018173623;0.000605877;0.004510608;-0.033714064;0.009971648;0.004363643;-0.003162891;0.042868071;-0.021925361;0.025493849;0.021026979;-0.001835322;-0.029617988;0.005105604;0.00619197;-0.004126148;-0.030935134;0.020726131;-0.00851069;-0.017094433;-0.038328045;-0.017391743;0.008978082;;;;
17/10/2019;0.001126761;-0.034114619;-0.007896262;0.015380537;0.024097552;-0.008473297;0.00702579;0.00344037;-0.009897302;0.00;0.015915455;-0.005221944;-0.011299555;-0.000893256;-0.006078635;-0.006968669;0.005154651;-0.044407888;0.003023891;-0.004510608;0.042272321;-0.018468545;0.000290234;0.025542176;-8.55E-05;-0.002466092;-0.024320828;-0.003110422;0.000333946;0.018330028;-0.019872074;-0.021211026;-0.004227979;0.030473489;0.012739026;0.003412973;-0.018018506;-0.055221054;-0.001755927;0.049038869;;;;
18/10/2019;0.00224972;-0.008867204;-0.006134292;-0.004532586;0.00;0.005343404;0.017351505;0.003998863;0.009392124;0.001857011;0.034486176;-0.005249356;0.043364215;0.00;0.002638613;-0.078528703;-0.010336009;-0.00505818;0.002533021;0.000903751;0.025752496;-0.001765036;-0.010501847;0.021889395;-0.004282662;0.012270093;-0.001173021;0.012691704;-0.010235847;0.00;0.004711434;-0.045403723;-0.008509965;0.015577591;0.036051138;0.005097717;0.003129893;-0.00777206;0.018975241;-0.004874816;;;;
19/10/2019;0.00;-0.003384098;-0.019561089;-0.016027819;0.028942184;-0.105360516;0.080395504;-0.006865016;0.000505178;-0.001857011;-0.015027605;-0.010582109;-0.018671602;-0.008075414;-0.010186845;-0.016781477;0.016742181;-0.005083895;-0.012241835;0.00;-0.003565671;-0.013961477;0.003512884;-0.029120832;-0.026088436;0.00;0.00;-0.017375553;-0.010000931;0.00103146;0.010520261;-0.022688815;0.008425223;0.000151527;-0.048790164;-0.006802747;-0.006269613;0.009061551;0.008756172;-0.034230961;;;;
20/10/2019;-0.00224972;-0.00185071;0.004174403;0.037932654;0.002310359;-0.050358792;-0.024639704;-0.030305349;0.015037877;-0.005591813;-0.03004068;-0.010695289;0.01975915;-0.028325329;0.010186845;0.00;-0.003838776;0.018182319;0.02278717;-0.000903751;0.00;-0.003702722;0.083498493;-0.018310739;-0.004503518;0.00;-0.002350177;-0.012598592;-0.029388459;0.014329826;-0.000232585;-0.011950169;0.09531018;-0.015267472;-0.024660562;0.006802747;-0.003780723;0.017880425;0.020640218;0.009949193;;;;
21/10/2019;0.038657492;-0.016498429;-0.006268157;0.007196267;0.034772967;-0.006615239;-0.002171554;-0.001184133;-0.026466573;0.005591813;0.015831465;0.09531018;0.09531018;-0.05036694;0.00;0.00;-0.023347364;0.030559303;-0.016708124;-0.000904568;0.001529702;-0.002793439;0.026212569;-0.002643406;0.002739849;-0.024692613;-0.016009829;0.00;0.027854063;-0.004073325;0.00;0.024292693;0.067039244;0.015115945;-0.021249139;-0.006802747;-0.006333143;-0.012739026;0.009665131;-0.004905046;;;;
22/10/2019;0.026725268;0.059109498;0.035685397;-0.017246603;0.031446833;0.013914542;0.00;0.004138345;0.021479032;-0.005591813;0.03935495;0.044825699;0.003944778;-0.000584966;0.010084119;0.025817683;0.010443959;-0.029558802;0.02949996;0.005415176;-0.015058464;0.050636503;0.000314185;0.007384;0.023464812;0.01242252;0.014243564;0.035495632;-0.021383812;0.00;-0.010287675;0.000266631;-0.020379162;-0.030620132;0.00;-0.079900511;-0.005734326;-0.022035888;0.01154176;-0.019981031;;;;
23/10/2019;-0.01167122;-0.001480385;0.010061572;-0.020408872;-0.058556927;0.021583572;0.052922401;0.010563479;0.05235523;0.005591813;0.029754261;-0.009296278;0.094773171;-0.02508278;0.006666691;-0.01815481;0.006472515;0.00;-0.006730851;0.002696631;0.02972618;0.016908903;0.020777411;0.042690977;0.004387293;0.059898142;-0.007096422;-0.012621377;-0.013512533;0.020002687;0.01516064;0.016918194;0.02884467;0.023167059;0.00;0.06615459;0.015848192;0.009132484;0.001638002;0.019866673;;;;
24/10/2019;-0.007498696;0.021978907;0.022220692;0.025446666;0.039661016;-0.041786279;0.082102441;0.009875189;-0.002613138;0.005560719;0.02635961;-0.010431579;0.09474031;0.005982072;-0.01675081;0.058556927;-0.019544596;-0.01308524;0.015168731;0.015145056;-0.018581616;-0.010262955;0.019248455;0.004020106;-0.006026708;-0.004662013;-0.020990276;0.001857011;-0.010657294;-0.020002687;-0.00464038;0.00522877;-0.035410294;0.039220713;0.006688988;0.017153079;0.036435027;0.024375806;0.006687897;-0.019866673;;;;
25/10/2019;-0.010810916;0.028573372;0.043429558;-0.016892294;-0.067526596;0.009233676;0.043666947;-0.016905095;-0.021883764;-0.011152532;-0.041126081;-0.008328196;0.094717763;-0.023738793;-0.006779687;0.031186085;0.01436994;0.005053068;0.039023202;0.008802874;-0.001706485;0.010144817;-0.001510194;-0.018729983;-0.000431872;0.00;-0.009132484;-0.040062131;0.01242252;0.020202707;0.004408871;-0.022413595;0.017389191;-0.009143258;0.013245227;0.00;0.000606244;0.08964837;0.001462107;0.009982671;;;;
26/10/2019;-0.00873368;-0.01991531;-0.010681848;-0.00170503;0.086422507;0.01713182;-0.004555817;0.023817565;-0.003165716;0.001867414;0.008230499;0.023465666;0.047024939;-0.007561086;-6.80E-05;0.011793408;0.011605546;0.024889289;-0.041126006;-0.000876808;0.000853607;-0.00214861;0.002515725;0.001531785;-0.009025489;-0.018868484;-0.01416716;0.033236166;0.01366285;0.017643435;0.00;-0.007494682;-0.004300768;-0.066614749;-0.041644701;0.003395589;-0.016498999;-0.00115942;0.010978476;0.00;;;;
27/10/2019;0.013072082;0.004587164;-0.010797183;-0.006849342;-0.066219799;0.004687227;0.013605652;0.032752786;0.00;0.01113184;0.012705823;0.012039905;-0.065717072;0.005115101;-0.002861427;0.039883623;-0.002567396;0.073897246;-0.022589808;-0.004395611;-0.008052815;0.020805809;-0.025446666;-0.007168489;0.007642243;-0.051293294;0.001859313;0.001866252;0.001217074;-0.002754823;0.000231508;0.00;-0.012348558;0.000949668;0.004106782;-0.005097717;-0.010529673;0.012680285;-0.024873265;-0.009049836;;;;
28/10/2019;-0.004338402;0.009678413;-0.018909029;-0.008628181;0.00;-0.007220248;-0.019100171;0.093287934;-0.033733357;-0.01113184;-0.019284794;-0.007356055;-0.034552382;-0.011081583;0.006325046;-0.016032408;0.027885203;-0.023095715;-0.001196888;-0.005300366;0.001203473;0.013342772;-0.016160813;0.010225038;0.000259504;0.046520016;-0.009331327;0.040200297;0.002603038;0.002951306;-0.00464038;0.012548556;-0.001554347;-0.006507443;0.016260521;-0.011996716;0.002487563;-0.015003167;-0.01242252;0.00;;;;
29/10/2019;0.017241806;-0.021475414;-0.012880868;0.018317627;-0.015504187;-0.001087548;0.010050336;-0.028749413;0.021463265;-0.011257155;0.005923018;0.012814736;0.053244515;-0.009537704;-0.010221554;-0.016978337;-0.012578782;0.007448824;0.00;-0.016071775;-0.003442344;-0.006942904;-0.005199728;0.061641399;0.001987299;-0.022989518;-0.061875404;0.011869576;-0.002603038;0.001962709;0.015919127;-0.004520683;-0.011098397;-0.027279555;-0.017627575;0.001722653;-0.059499479;-0.010520261;0.011599136;0.000466092;;;;
30/10/2019;0.014846508;-0.010181906;0.008533035;-0.011409137;0.00389864;0.002897503;-0.009132484;0.005712817;0.001480385;0.007518832;-0.009228806;-0.003512343;0.021978907;-0.003966188;-0.006803916;0.005464494;0.011328;-0.011194147;0.006565228;0.000899685;-0.034912764;-0.000495575;-0.015389001;-0.03009936;-0.008843477;0.003665245;0.028189346;-0.010378151;-0.013117809;0.036577706;-0.008966608;-0.013956211;-0.003827253;-0.026699206;-0.012388321;0.00686109;-0.007941802;-0.018980404;-0.011765816;-0.001515593;;;;
31/10/2019;0.00;-0.023669744;0.001523893;0.00;0.055990417;-0.00725956;-0.027908788;0.005680366;0.002216477;0.005602256;-0.006644543;0.005079669;-0.044451763;-0.00041841;0.020409568;-0.010270546;-0.024067026;-0.024692613;-0.018007689;-0.000899685;0.00;-0.009094446;-0.010698739;-0.004445549;0.010309816;0.00;-0.006485107;-0.016529302;-0.002467831;-0.000189054;0.011481182;-0.01799885;0.00;-0.032627371;0.001384083;-0.008583744;-0.016075363;0.016627461;-0.016640438;0.009059295;;;;
01/11/2019;0.041242959;-0.009022618;-0.000217557;-0.003448279;-0.002947681;-0.005479466;-0.009478744;-0.006198367;0.005152753;-0.005602256;0.00;0.006427938;-0.012195273;0.000209227;-0.045407379;0.018411703;-0.063513406;-0.014528101;-0.000363482;0.000899685;-0.000178555;-0.004886222;0.016032085;-0.031684823;-0.088344324;0.014528101;-0.003911348;-0.015267472;-0.083903546;-0.05619128;-0.002285715;-0.003859944;-0.022737758;-0.000694806;0.00138217;0.001722653;-0.000675448;-0.007092228;0.016473729;-0.009059295;;;;
02/11/2019;0.01702595;0.003016594;0.000435066;0.00516797;-0.056160431;-0.014760416;0.018868484;-0.015666117;-0.005152753;-0.001874415;0.00;-0.031615836;0.034668129;0.003758618;0.004022163;-0.017036187;0.010869672;-0.009804;0.016823276;0.000898876;-0.018018506;-0.002258751;0.00;-0.023786023;0.007410568;0.030771659;0.000652955;0.002765404;-0.019967708;0.00;-0.004587164;0.010989122;-7.69E-05;-0.009778321;0.001380262;0.00;0.00;0.030376167;0.008466889;0.00;;;;
03/11/2019;0.000992556;-0.003016594;-0.018880912;-0.008628181;0.00;0.003710579;-0.017916557;-0.032088315;0.006375696;0.001874415;-0.030459207;-0.00711072;0.007380107;-0.003549435;-0.014184635;0.009575997;0.01342302;0.013698844;-0.003461657;0.000898069;-0.005286677;-0.016011302;0.011634187;-0.04714317;0.006799262;-0.09402895;-0.011158632;-0.024224787;-0.020974255;0.00;0.010064129;0.016260521;0.016100458;-0.008635176;-0.004146516;-0.001722653;0.007404948;-0.016241656;-0.001654534;0.010099337;;;;
04/11/2019;-0.00796817;0.012012156;0.014740119;-0.004052104;-0.016529302;0.001480385;0.001901141;-0.002176279;0.004876869;0.007462721;0.030459207;0.028329444;0.09531018;-0.006926253;-0.010916512;0.094753059;-0.016129382;0.001941748;-0.000358787;-0.000898069;0.005286677;0.002128854;5.26E-05;-0.020505013;0.020579504;0.091695226;0.008544252;0.063044164;0.008759761;0.019802627;-0.000910747;0.013351333;0.010466569;-0.008888947;0.012388321;-0.005185837;-0.003359089;0.003502631;-0.006645647;-0.010099337;;;;
05/11/2019;0.0009995;0.007138638;-0.001967429;0.017251722;0.00;-0.001480385;-0.026950621;0.060752769;-0.002679334;0.00;-0.024634281;0.008106161;0.094945505;-0.010160968;-0.003617164;-0.0469034;-0.004073325;0.046431836;-0.013124022;0.018692133;0.014261457;0.013452747;-0.011154989;0.031416196;0.068356132;0.004662013;0.002614381;-0.02540863;0.000990589;-0.018803127;-0.000227816;0.002649008;0.002917089;-0.00896867;-0.013774322;0.001731602;0.002688174;0.025317808;-0.000667;0.001049502;;;;
06/11/2019;-0.009031672;0.007676447;0.014985621;-0.013199618;0.061557893;-0.018692133;0.031687721;0.047055728;-0.008573231;-0.007462721;-0.009267271;-0.009216655;0.095033822;-0.006403437;-0.000579962;-0.00912653;-0.013698844;-0.029123712;-0.000121205;0.047361412;-0.014261457;0.003479173;-0.008006448;-0.010911183;-0.03105036;0.034289073;0.01168086;-0.000908678;-0.003769472;-0.016113138;-0.008925566;-0.00796817;0.004545632;-0.009049836;0.00;0.013745921;-0.006734032;0.039002158;-0.019369027;0.009049836;;;;
07/11/2019;-0.002018164;0.005865119;0.023435244;-0.016307875;-0.030305349;-0.017126965;-0.006638242;-0.008347704;-0.000246033;0.001870908;-0.010398707;0.009124908;-0.009441892;-0.035083672;0.015113638;-0.011195375;-0.013889112;-0.002863964;0.010370285;-0.003369843;-0.017978837;0.000840673;0.002141328;-0.020505013;0.023120916;-0.081917122;0.00;0.004535155;0.011462576;0.00;0.006187713;0.005319161;0.025689486;-0.013914542;-0.00695897;-0.010291686;-0.006779687;0.011950169;0.008467451;0.00;;;;
08/11/2019;-0.020408872;-0.018890762;0.002943652;0.007021679;-0.039220713;0.005741643;0.017916557;-0.008915364;0.009794398;0.00;-0.037994984;0.001008758;-0.039845909;0.003321159;-0.003649509;0.019672766;0.006968669;0.003816799;0.011213287;-0.017021688;-0.005941347;-0.00452695;0.00798939;-0.001681144;0.009965586;-0.06031979;-0.02614528;-0.004838231;-0.005714864;0.00;-0.006187713;-0.037566909;0.000724375;-0.017107148;0.005571045;0.00;0.00135962;0.009672295;0.028264558;-0.003007521;;;;
09/11/2019;-0.002063984;-0.001789443;-0.000209974;-0.014093011;0.00;-0.003824096;-0.022685283;0.004962789;-0.014480557;0.009302393;0.01365945;-0.007359739;-0.036066575;-0.007321164;-0.003518981;0.003888534;0.028749413;-0.017291497;-0.001186944;-0.012959145;0.005385843;0.012404958;0.039016652;0.006150425;0.007598821;0.06031979;0.003305788;0.010553392;0.007285648;0.00;0.004587164;0.001101019;0.02078183;-0.006019582;-0.028170877;0.006872879;0.003390983;-0.024906539;-0.008230499;0.003007521;;;;
10/11/2019;0.002063984;-0.004487666;0.005027241;0.022801339;0.001598721;0.003442344;-0.001913876;0.004445549;0.001235331;-0.009302393;0.017342498;0.033593717;-0.012723589;-0.008048333;-0.000143895;0.025544173;-0.001350439;0.003868477;-0.003092663;-0.005231049;0.013064865;-0.001201132;0.020152706;0.009431415;0.009043016;-0.050010421;-0.003305788;0.006278986;0.015187208;0.000203025;-0.04708681;0.017183022;0.015412529;0.00;0.028170877;-0.010327114;-0.010891871;-0.018816272;-0.009299303;0.001500375;;;;
11/11/2019;0.0051414;0.016357242;0.032681976;-0.028732554;0.0023933;-0.016943031;0.013320844;0.015162922;0.01202616;0.00;0.002803085;0.022163284;-0.012887567;0.00291382;-0.007076353;0.033481119;-0.026011049;-0.005808342;-0.011743694;-0.005258557;-0.012879663;0.015975007;0.004938035;-0.012222374;0.020052659;0.012739026;0.00;0.004164194;0.018001252;0.014910613;-0.027478933;0.002160995;0.005571433;-0.002077628;0.024692613;-0.029852963;0.002051283;-0.003357586;0.01408124;-0.001384882;;;;
12/11/2019;-0.004111003;-0.010974454;0.021011278;-0.001190476;0.003182182;-0.00779731;0.01407813;-0.024571261;-0.01202616;0.00;0.010442142;-0.001923078;-0.076343567;0.007358713;-0.001595475;-0.009804;0.005532518;0.009661911;0.000482044;-0.0114893;0.012696831;0.004587573;-0.020001672;0.001117319;-0.000817327;-0.007623925;0.002645504;0.00029678;0.005866229;-0.014910613;0.022670075;-0.015774056;-0.006899222;-0.01639381;-0.037271395;-0.001784122;-0.019310945;0.008928631;0.043614604;-0.00034652;;;;
13/11/2019;-0.001030397;0.010384309;-0.006157533;-0.008974036;0.061605312;0.00779731;-0.030276674;0.024085706;0.009828089;-0.003745323;-0.030944804;-0.006936241;0.00;-0.004676548;-0.002034293;0.007973057;-0.001380262;-0.001924928;0.001204094;-0.00177936;0.001644286;7.19E-05;-0.002541297;-0.019166314;-0.006398184;0.00;-0.012628948;0.002962965;-0.022901764;-0.000203025;0.000240993;-0.007705046;-0.007087998;0.01639381;0.019499225;-0.007168489;-0.018271766;-0.011173301;-0.004735605;-0.004747852;;;;
14/11/2019;0.0051414;-0.008298803;0.004175371;-0.009055299;-0.001494769;-0.00779731;0.026541842;0.019716917;-0.009828089;0.003745323;0.017699577;-0.005300366;-0.068992871;0.002229655;0.003629768;-0.018496212;-0.011111225;-0.037295785;-0.003012958;-0.077744964;-0.001461454;-0.006280994;-0.007150184;-0.011448322;-0.00677073;-0.00255428;-0.016863806;-0.017910927;0.013232526;0.005063302;-0.001205546;-0.019526422;0.00932326;-0.016970566;-0.006920443;0.007168489;-0.007117468;0.00;0.01725533;0.024763389;;;;
15/11/2019;-0.007205384;0.005934736;0.009871748;-0.004254033;-0.061700369;0.024740342;0.046605053;0.00;0.017136282;0.00;-0.030640088;-0.0080036;-0.007168489;-0.000445534;-0.003557043;-0.012523645;0.001395674;0.00;-0.003264223;0.012434402;0.00;-0.000396257;0.009691481;0.00516797;0.015618895;0.140540023;-0.0102565;0.008995563;0.013435721;0.010050336;-0.00241546;-0.031185477;0.00466396;-0.001924928;0.006920443;0.005342844;0.016997576;0.004484312;-0.003115267;-0.029883847;;;;
16/11/2019;0.003094381;0.034887259;-0.007889587;-0.018439367;0.041299208;0.004191281;0.074809257;-0.014388737;-0.002673473;-0.00938974;-0.023427133;-0.013392857;0.09531018;-0.000445732;-0.002767261;0.007532992;0.002785517;0.00;0.005073087;-0.026976588;0.005469476;0.003959317;0.010050843;0.004571437;-0.001632653;-0.033901552;-0.003442344;0.002682965;0.00375235;0.009950331;-0.015598659;0.009256647;0.013862769;0.001924928;0.006872879;-0.001777778;-0.004222385;0.028667895;0.013635166;0.00;;;;
17/11/2019;-0.011393184;0.004276557;0.003952574;0.029944187;-0.036537294;0.033648034;-0.038856239;-0.009708814;0.014016663;0.001885015;0.00;0.013392857;0.009114646;-0.006709933;-0.000948455;0.00809721;0.015183176;0.022739487;0.006006024;0.000976086;0.008148529;0.003338572;0.014963619;-0.011468016;0.010564909;0.00;0.005502077;-0.005373147;0.001683975;-0.009950331;0.015356792;-0.000576037;0.050093945;-0.005785937;-0.041964199;0.019383867;0.002113421;0.008658063;0.00030774;0.00;;;;
18/11/2019;0.010362787;0.009344539;-0.013902905;0.001804512;-0.004761914;0.020018867;0.000860956;0.007290433;0.023480268;0.00937214;-0.007434978;0.00445435;-0.008460838;0.005371544;0.00;0.024511031;0.00;-0.004899569;0.005970167;-0.006852694;0.009869977;0.01265014;-0.004913283;0.001728609;-0.005674924;0.019351771;0.006835297;-0.004499783;0.009489326;0.00;-0.008258488;-0.006068506;-0.003262646;0.005785937;0.00;0.012142387;-0.002818888;0.002152853;-0.025712363;0.010099337;;;;
19/11/2019;0.069679921;0.021470224;-0.020202707;0.001201201;0.007923972;-0.006507615;-0.026156679;0.000968054;0.000937207;0.001863933;-0.011257155;-0.01342302;0.034054045;0.00445435;0.00;0.028641576;-0.002743486;-0.011857846;-0.011976191;-0.010864304;-0.016201975;0.02315243;0.014766065;0.001725626;0.005674924;-0.030912593;0.00;0.002102419;0.003696862;0.00;0.00;-0.023164795;-6.54E-05;0.00;-0.051293294;-0.020906685;0.002114911;0.027573327;-0.00554018;0.170743275;;;;
20/11/2019;0.047873994;-0.012491488;0.001223741;-0.012077441;-0.007128743;0.001087548;-0.001768347;0.027202823;0.001404166;0.005571045;-0.015209419;0.00;-0.006973087;-0.000444543;0.003570261;-0.009456335;-0.01243969;-0.010994614;-0.009077218;-0.002983592;-0.019980502;-0.006140121;-0.024766148;0.005159083;0.030257085;0.094252538;-0.003411808;-0.009950331;-0.003696862;0.009950331;-0.002686532;-0.024321871;-0.015612451;0.00;0.04268492;0.00;0.002110447;0.007295499;0.012618464;-0.170743275;;;;
21/11/2019;0.049182911;-0.001397624;-0.021843028;-0.000607718;0.00;-0.010929071;-0.01515856;0.000470699;-0.017933468;-0.003710579;-0.003454235;-0.00451468;0.001906578;0.000222296;0.003702498;0.010044398;-0.008379937;-0.008072698;-0.033377635;-0.009004563;0.014338481;0.001522984;0.00;-0.013237603;0.034685558;-0.070127302;-0.006170743;0.018018506;0.018349139;-0.001982161;0.002686532;0.003034904;0.005825516;0.019048195;0.007178782;0.00;-0.002110447;-0.014644613;-0.001725626;0.00;;;;
22/11/2019;-0.021164811;0.004187026;-0.016807118;0.002428659;-0.003982482;0.003291281;0.021334142;-0.060624622;-0.002861232;0.014760416;0.048771856;-0.021958796;-0.009569451;-0.000444642;-0.003629768;0.0197911;-0.00421645;-0.043485112;0.009508391;-0.005037794;-0.014523649;-0.006829306;-0.010101096;-0.005228011;0.0588405;0.070127302;-0.00828734;0.002081166;0.02140562;0.00790518;-0.012270093;0.026907453;-0.009150651;0.0725839;-0.005738897;0.008764298;0.011204599;-0.020224212;-0.010892838;-0.010099337;;;;
